-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
540,502,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
524,434,,None
514,436,,None
512,442,,None
518,446,,None
530,452,,None
536,452,,None
536,450,,None
540,450,,None
-,-,,None
536,450,,None
-,-,,None
530,452,,None
-,-,,None
524,452,,None
522,450,,None
518,448,,None
-,-,,None
-,-,,None
532,458,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
534,504,,None
530,504,,None
532,506,,None
530,504,,None
530,496,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
532,460,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
532,504,,None
534,504,,None
532,504,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
546,470,,None
-,-,,None
-,-,,None
536,504,,None
536,502,,None
536,500,,None
538,494,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
540,456,,None
-,-,,None
-,-,,None
542,462,,None
544,468,,None
-,-,,None
-,-,,None
-,-,,None
534,500,,None
536,500,,None
540,496,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
542,458,,None
542,456,,None
542,458,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
536,504,,None
536,504,,None
536,500,,None
-,-,,None
-,-,,None
546,482,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
536,502,,None
-,-,,None
538,500,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
536,502,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
544,460,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
532,504,,None
530,506,,None
528,504,,None
530,502,,None
530,498,,None
532,490,,None
534,478,,None
-,-,,None
534,464,,None
530,458,,None
528,456,,None
528,454,,None
528,456,,None
528,456,,None
528,456,,None
528,458,,None
528,460,,None
530,462,,None
534,468,,None
538,474,,None
-,-,,None
-,-,,None
-,-,,None
528,510,,None
528,510,,None
530,508,,None
528,508,,None
532,502,,None
-,-,,None
-,-,,None
544,476,,None
544,468,,None
540,464,,None
536,464,,None
536,462,,None
538,462,,None
-,-,,None
538,462,,None
538,464,,None
540,466,,None
542,470,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
530,508,,None
532,508,,None
534,506,,None
532,504,,None
536,500,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
536,502,,None
536,502,,None
536,502,,None
538,498,,None
-,-,,None
542,486,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
538,504,,None
536,504,,None
536,504,,None
538,502,,None
538,500,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
538,504,,None
538,506,,None
538,504,,None
540,502,,None
540,498,,None
-,-,,None
546,488,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
538,504,,None
538,504,,None
538,502,,None
538,500,,None
538,498,,None
538,496,,None
542,490,,None
-,-,,None
-,-,,None
548,472,,None
-,-,,None
-,-,,None
538,458,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
536,504,,None
536,504,,None
538,502,,None
538,498,,None
-,-,,None
542,488,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
538,504,,None
536,506,,None
536,504,,None
538,502,,None
538,498,,None
538,494,,None
540,490,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
538,504,,None
-,-,,None
536,502,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
544,464,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
538,504,,None
538,502,,None
538,500,,None
-,-,,None
-,-,,None
546,484,,None
-,-,,None
-,-,,None
-,-,,None
544,462,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
538,502,,None
536,504,,None
538,502,,None
536,502,,None
538,500,,None
540,498,,None
542,494,,None
-,-,,None
546,484,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
536,506,,None
538,504,,None
538,502,,None
538,500,,None
542,498,,None
-,-,,None
-,-,,None
546,488,,None
-,-,,None
-,-,,None
-,-,,None
546,468,,None
-,-,,None
-,-,,None
538,462,,None
536,462,,None
536,462,,None
536,462,,None
540,464,,None
540,466,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
534,506,,None
534,510,,None
534,508,,None
534,508,,None
534,504,,None
534,500,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
532,466,,None
530,464,,None
528,460,,None
-,-,,None
526,460,,None
-,-,,None
530,464,,None
530,466,,None
532,466,,None
534,472,,None
538,476,,None
-,-,,None
-,-,,None
-,-,,None
532,510,,None
532,510,,None
532,506,,None
530,504,,None
528,500,,None
528,494,,None
-,-,,None
526,474,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
436,332,,None
430,332,,None
422,330,,None
416,330,,None
412,328,,None
410,330,,None
410,332,,None
410,336,,None
408,336,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
388,356,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
-,-,,None
